faq_id,intent,language,question_type,question,status,ground_truth,category,source,source_type,metadata,difficulty,answer
FAQ0790,early_check_in,English,Scenario,My flight lands well before check-in. Can I ask the hotel for early access to the room?,gold,Early check-in can be requested and is subject to room availability and hotel approval.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Medium,Early check-in can be requested and is subject to room availability and hotel approval.
FAQ0791,early_check_in,French,Direct,Puis-je solliciter une arrivée anticipée avant l'heure habituelle d'enregistrement ?,gold,L'arrivée anticipée peut être demandée et dépend de la disponibilité de la chambre et de l'approbation de l'hôtel.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Medium,L'arrivée anticipée peut être demandée et dépend de la disponibilité de la chambre et de l'approbation de l'hôtel.
FAQ0792,early_check_in,Russian,Paraphrased,"Можно ли оформить запрос на заселение раньше стандартного времени, если номер доступен?",gold,"Ранний заезд можно запросить, но он зависит от наличия свободных номеров и одобрения отеля.",Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Medium,"Ранний заезд можно запросить, но он зависит от наличия свободных номеров и одобрения отеля."
FAQ0793,late_check_out,Arabic,Direct,هل يُسمح بطلب تأخير موعد مغادرة الغرفة؟,gold,يمكن طلب تسجيل المغادرة المتأخر، ويعتمد ذلك على التوافر وقد تترتب رسوم إضافية.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Medium,يمكن طلب تسجيل المغادرة المتأخر، ويعتمد ذلك على التوافر وقد تترتب رسوم إضافية.
FAQ0794,late_check_out,English,Scenario,I have a late flight. Can I request to keep the room beyond the standard check-out time?,gold,Late check-out can be requested and is subject to availability and may incur an additional fee.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Medium,Late check-out can be requested and is subject to availability and may incur an additional fee.
FAQ0795,late_check_out,French,Paraphrased,Peut-on solliciter un horaire de départ plus tardif que celui prévu habituellement ?,gold,"Un départ tardif peut être demandé et dépend de la disponibilité, avec des frais supplémentaires possibles.",Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Medium,"Un départ tardif peut être demandé et dépend de la disponibilité, avec des frais supplémentaires possibles."
FAQ0796,late_check_out,Russian,Direct,Можно ли согласовать более позднее освобождение номера?,gold,"Поздний выезд можно запросить, но он зависит от наличия и может повлечь дополнительную плату.",Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Medium,"Поздний выезд можно запросить, но он зависит от наличия и может повлечь дополнительную плату."
FAQ0797,identification_required,Arabic,Paraphrased,هل وجود إثبات هوية ساري شرط لإكمال إجراءات تسجيل الوصول؟,gold,يجب على الضيوف تقديم وثيقة هوية سارية أثناء تسجيل الوصول.,Identification,Policies/identification_policy.txt,Policies/identification_policy.txt,0,Medium,يجب على الضيوف تقديم وثيقة هوية سارية أثناء تسجيل الوصول.
FAQ0798,identification_required,English,Direct,Is a valid identification document mandatory for completing check-in?,gold,Guests are required to provide valid identification documents during check-in.,Identification,Policies/identification_policy.txt,Policies/identification_policy.txt,0,Medium,Guests are required to provide valid identification documents during check-in.
FAQ0799,identification_required,French,Scenario,Je prépare mes documents de voyage : devrai-je présenter une pièce d'identité valide lors du check-in ?,gold,Les clients doivent présenter une pièce d'identité valide lors de l'enregistrement.,Identification,Policies/identification_policy.txt,Policies/identification_policy.txt,0,Medium,Les clients doivent présenter une pièce d'identité valide lors de l'enregistrement.
FAQ0800,identification_required,Russian,Scenario,Я готовлю документы к поездке. Нужно ли при заселении предъявить действительное удостоверение личности?,gold,"Гости должны предъявить действительный документ, удостоверяющий личность, при регистрации.",Identification,Policies/identification_policy.txt,Policies/identification_policy.txt,0,Medium,"Гости должны предъявить действительный документ, удостоверяющий личность, при регистрации."
FAQ0801,hotel_location,Arabic,Direct,أي مدينة في مصر يقع فيها Nile Pearl Hotel؟,gold,يقع Nile Pearl Hotel في القاهرة، مصر.,Hotel Information,Hotel_Information/hotel_information.txt,Hotel_Information/hotel_information.txt,0,Easy,يقع Nile Pearl Hotel في القاهرة، مصر.
FAQ0802,hotel_location,English,Scenario,I'm filling in the city field for my hotel stay details. Which city should I enter for Nile Pearl Hotel?,gold,"Nile Pearl Hotel is located in Cairo, Egypt.",Hotel Information,Hotel_Information/hotel_information.txt,Hotel_Information/hotel_information.txt,0,Easy,"Nile Pearl Hotel is located in Cairo, Egypt."
FAQ0803,hotel_location,French,Paraphrased,Dans quelle ville égyptienne est implanté le Nile Pearl Hotel ?,gold,"Le Nile Pearl Hotel est situé au Caire, en Égypte.",Hotel Information,Hotel_Information/hotel_information.txt,Hotel_Information/hotel_information.txt,0,Easy,"Le Nile Pearl Hotel est situé au Caire, en Égypte."
FAQ0804,hotel_location,Russian,Scenario,Я заполняю адрес проживания для поездки. Какой город нужно указать для Nile Pearl Hotel?,gold,"Nile Pearl Hotel расположен в Каире, Египет.",Hotel Information,Hotel_Information/hotel_information.txt,Hotel_Information/hotel_information.txt,0,Easy,"Nile Pearl Hotel расположен в Каире, Египет."
FAQ0805,hotel_category,Arabic,Scenario,أراجع الفنادق حسب التصنيف قبل الحجز؛ هل تصنيف Nile Pearl Hotel خمس نجوم؟,gold,Nile Pearl Hotel هو فندق من فئة 5 نجوم.,Hotel Information,Hotel_Information/hotel_information.txt,Hotel_Information/hotel_information.txt,0,Easy,Nile Pearl Hotel هو فندق من فئة 5 نجوم.
FAQ0806,hotel_category,English,Direct,Where does Nile Pearl Hotel fall on the star-rating scale?,gold,Nile Pearl Hotel is a 5-star hotel.,Hotel Information,Hotel_Information/hotel_information.txt,Hotel_Information/hotel_information.txt,0,Easy,Nile Pearl Hotel is a 5-star hotel.
FAQ0807,hotel_category,French,Scenario,Je filtre les hôtels par catégorie cinq étoiles : le Nile Pearl Hotel fait-il partie de cette catégorie ?,gold,Le Nile Pearl Hotel est un hôtel 5 étoiles.,Hotel Information,Hotel_Information/hotel_information.txt,Hotel_Information/hotel_information.txt,0,Easy,Le Nile Pearl Hotel est un hôtel 5 étoiles.
FAQ0808,hotel_category,Russian,Paraphrased,Какой звездный статус имеет Nile Pearl Hotel?,gold,Nile Pearl Hotel — пятизвёздочный отель.,Hotel Information,Hotel_Information/hotel_information.txt,Hotel_Information/hotel_information.txt,0,Easy,Nile Pearl Hotel — пятизвёздочный отель.
FAQ0809,reception_availability,Arabic,Paraphrased,هل يعمل مكتب الاستقبال دون انقطاع على مدار اليوم والليل؟,gold,مكتب استقبال الفندق يعمل على مدار الساعة.,Reception,Hotel_Information/hotel_information.txt,Hotel_Information/hotel_information.txt,0,Easy,مكتب استقبال الفندق يعمل على مدار الساعة.
FAQ0810,reception_availability,English,Scenario,"If I need assistance in the middle of the night, will the hotel's front desk still be operating?",gold,Hotel reception operates 24/7.,Reception,Hotel_Information/hotel_information.txt,Hotel_Information/hotel_information.txt,0,Easy,Hotel reception operates 24/7.
FAQ0811,reception_availability,French,Direct,La réception reste-t-elle ouverte en permanence ?,gold,La réception de l'hôtel est ouverte 24h/24 et 7j/7.,Reception,Hotel_Information/hotel_information.txt,Hotel_Information/hotel_information.txt,0,Easy,La réception de l'hôtel est ouverte 24h/24 et 7j/7.
FAQ0812,reception_availability,Russian,Paraphrased,Доступна ли служба регистрации непрерывно в течение суток?,gold,Стойка регистрации отеля работает круглосуточно.,Reception,Hotel_Information/hotel_information.txt,Hotel_Information/hotel_information.txt,0,Easy,Стойка регистрации отеля работает круглосуточно.
FAQ0813,check_in_time,Arabic,Scenario,لو رتبت وصولي على أساس الموعد القياسي، إمتى أقدر أبدأ تسجيل الوصول؟,gold,وقت تسجيل الوصول المعتاد هو الساعة 3:00 مساءً.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,وقت تسجيل الوصول المعتاد هو الساعة 3:00 مساءً.
FAQ0814,check_in_time,English,Paraphrased,From what time onward can guests use regular check-in?,gold,Standard check-in time is 3:00 PM.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,Standard check-in time is 3:00 PM.
FAQ0815,check_in_time,French,Direct,À partir de quelle heure peut-on effectuer le check-in habituel ?,gold,L'enregistrement normal commence à 15h00.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,L'enregistrement normal commence à 15h00.
FAQ0816,check_in_time,Russian,Direct,Когда наступает время стандартного заезда?,gold,Стандартное время регистрации заезда — 15:00.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,Стандартное время регистрации заезда — 15:00.
FAQ0817,check_out_time,Arabic,Scenario,عندي موعد بعد مغادرة الفندق وعايز أنظم اليوم؛ إيه وقت تسجيل الخروج القياسي؟,gold,وقت تسجيل المغادرة المعتاد هو الساعة 12:00 ظهرًا.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,وقت تسجيل المغادرة المعتاد هو الساعة 12:00 ظهرًا.
FAQ0818,check_out_time,English,Direct,When are guests normally expected to leave their room?,gold,The standard check-out time is 12:00 PM.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,The standard check-out time is 12:00 PM.
FAQ0819,check_out_time,French,Paraphrased,À quelle heure les chambres doivent-elles normalement être libérées ?,gold,L'heure normale de départ est 12h00.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,L'heure normale de départ est 12h00.
FAQ0820,check_out_time,Russian,Scenario,Я планирую день отъезда. К какому времени нужно завершить стандартный выезд?,gold,Стандартное время регистрации выезда — 12:00.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,Стандартное время регистрации выезда — 12:00.
FAQ0821,early_check_in,Arabic,Paraphrased,لو الغرفة متاحة والفندق وافق، هل أقدر أطلب استلامها قبل موعد تسجيل الوصول المعتاد؟,gold,يمكن طلب تسجيل الوصول المبكر، ويعتمد ذلك على توفر الغرفة وموافقة الفندق.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Medium,يمكن طلب تسجيل الوصول المبكر، ويعتمد ذلك على توفر الغرفة وموافقة الفندق.
FAQ0822,early_check_in,English,Scenario,I expect to reach the hotel well before the usual check-in time. Is there a way to request early check-in?,gold,Early check-in can be requested and is subject to room availability and hotel approval.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Medium,Early check-in can be requested and is subject to room availability and hotel approval.
FAQ0823,early_check_in,French,Direct,Peut-on soumettre une demande d'arrivée anticipée ?,gold,L'arrivée anticipée peut être demandée et dépend de la disponibilité de la chambre et de l'approbation de l'hôtel.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Medium,L'arrivée anticipée peut être demandée et dépend de la disponibilité de la chambre et de l'approbation de l'hôtel.
FAQ0824,early_check_in,Russian,Paraphrased,Можно ли заранее попросить о заселении до стандартного времени?,gold,"Ранний заезд можно запросить, но он зависит от наличия свободных номеров и одобрения отеля.",Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Medium,"Ранний заезд можно запросить, но он зависит от наличия свободных номеров и одобрения отеля."
FAQ0825,late_check_out,Arabic,Direct,هل أقدر أطلب تأخير تسجيل المغادرة عن الموعد القياسي؟,gold,يمكن طلب تسجيل المغادرة المتأخر، ويعتمد ذلك على التوافر وقد تترتب رسوم إضافية.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Medium,يمكن طلب تسجيل المغادرة المتأخر، ويعتمد ذلك على التوافر وقد تترتب رسوم إضافية.
FAQ0826,late_check_out,English,Scenario,My plans changed and I may need the room longer on departure day. Can I request late check-out?,gold,Late check-out can be requested and is subject to availability and may incur an additional fee.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Medium,Late check-out can be requested and is subject to availability and may incur an additional fee.
FAQ0827,late_check_out,French,Paraphrased,Un client peut-il demander à repousser son heure de départ ?,gold,"Un départ tardif peut être demandé et dépend de la disponibilité, avec des frais supplémentaires possibles.",Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Medium,"Un départ tardif peut être demandé et dépend de la disponibilité, avec des frais supplémentaires possibles."
FAQ0828,late_check_out,Russian,Direct,Есть ли возможность запросить более позднее время выезда?,gold,"Поздний выезд можно запросить, но он зависит от наличия и может повлечь дополнительную плату.",Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Medium,"Поздний выезд можно запросить, но он зависит от наличия и может повлечь дополнительную плату."
FAQ0829,identification_required,Arabic,Scenario,قبل ما أروح الفندق بجهز أوراقي؛ هل لازم أقدّم هوية سارية وقت تسجيل الوصول؟,gold,يجب على الضيوف تقديم وثيقة هوية سارية أثناء تسجيل الوصول.,Identification,Policies/identification_policy.txt,Policies/identification_policy.txt,0,Medium,يجب على الضيوف تقديم وثيقة هوية سارية أثناء تسجيل الوصول.
FAQ0830,identification_required,English,Direct,Does completing hotel check-in require valid identification?,gold,Guests are required to provide valid identification documents during check-in.,Identification,Policies/identification_policy.txt,Policies/identification_policy.txt,0,Medium,Guests are required to provide valid identification documents during check-in.
FAQ0831,identification_required,French,Scenario,Je vérifie les documents nécessaires avant mon arrivée : faudra-t-il présenter une pièce d'identité valide au check-in ?,gold,Les clients doivent présenter une pièce d'identité valide lors de l'enregistrement.,Identification,Policies/identification_policy.txt,Policies/identification_policy.txt,0,Medium,Les clients doivent présenter une pièce d'identité valide lors de l'enregistrement.
FAQ0832,identification_required,Russian,Paraphrased,"Нужен ли действующий документ, удостоверяющий личность, при оформлении заезда?",gold,"Гости должны предъявить действительный документ, удостоверяющий личность, при регистрации.",Identification,Policies/identification_policy.txt,Policies/identification_policy.txt,0,Medium,"Гости должны предъявить действительный документ, удостоверяющий личность, при регистрации."
FAQ0833,hotel_location,Arabic,Scenario,وأنا بجهز بيانات الرحلة، أي مدينة أكتبها كموقع لإقامتي في Nile Pearl Hotel؟,gold,يقع Nile Pearl Hotel في القاهرة، مصر.,Hotel Information,Hotel_Information/hotel_information.txt,Hotel_Information/hotel_information.txt,0,Easy,يقع Nile Pearl Hotel في القاهرة، مصر.
FAQ0834,hotel_location,English,Paraphrased,What Egyptian city should be listed as the location of Nile Pearl Hotel?,gold,"Nile Pearl Hotel is located in Cairo, Egypt.",Hotel Information,Hotel_Information/hotel_information.txt,Hotel_Information/hotel_information.txt,0,Easy,"Nile Pearl Hotel is located in Cairo, Egypt."
FAQ0835,hotel_location,French,Scenario,Je prépare les informations de mon séjour : quelle ville dois-je indiquer pour le Nile Pearl Hotel ?,gold,"Le Nile Pearl Hotel est situé au Caire, en Égypte.",Hotel Information,Hotel_Information/hotel_information.txt,Hotel_Information/hotel_information.txt,0,Easy,"Le Nile Pearl Hotel est situé au Caire, en Égypte."
FAQ0836,hotel_location,Russian,Direct,"Назовите город в Египте, где расположен Nile Pearl Hotel.",gold,"Nile Pearl Hotel расположен в Каире, Египет.",Hotel Information,Hotel_Information/hotel_information.txt,Hotel_Information/hotel_information.txt,0,Easy,"Nile Pearl Hotel расположен в Каире, Египет."
FAQ0837,hotel_category,Arabic,Paraphrased,إلى أي تصنيف نجوم ينتمي Nile Pearl Hotel؟,gold,Nile Pearl Hotel هو فندق من فئة 5 نجوم.,Hotel Information,Hotel_Information/hotel_information.txt,Hotel_Information/hotel_information.txt,0,Easy,Nile Pearl Hotel هو فندق من فئة 5 نجوم.
FAQ0838,hotel_category,English,Scenario,I'm looking specifically for five-star accommodation. Does Nile Pearl Hotel fit that category?,gold,Nile Pearl Hotel is a 5-star hotel.,Hotel Information,Hotel_Information/hotel_information.txt,Hotel_Information/hotel_information.txt,0,Easy,Nile Pearl Hotel is a 5-star hotel.
FAQ0839,hotel_category,French,Direct,Quel classement en étoiles a le Nile Pearl Hotel ?,gold,Le Nile Pearl Hotel est un hôtel 5 étoiles.,Hotel Information,Hotel_Information/hotel_information.txt,Hotel_Information/hotel_information.txt,0,Easy,Le Nile Pearl Hotel est un hôtel 5 étoiles.
FAQ0840,hotel_category,Russian,Scenario,Мне нужен отель уровня пять звёзд. Соответствует ли Nile Pearl Hotel этому требованию?,gold,Nile Pearl Hotel — пятизвёздочный отель.,Hotel Information,Hotel_Information/hotel_information.txt,Hotel_Information/hotel_information.txt,0,Easy,Nile Pearl Hotel — пятизвёздочный отель.
FAQ0841,reception_availability,Arabic,Direct,هل يظل مكتب الاستقبال مفتوحًا طوال الأربع والعشرين ساعة؟,gold,مكتب استقبال الفندق يعمل على مدار الساعة.,Reception,Hotel_Information/hotel_information.txt,Hotel_Information/hotel_information.txt,0,Easy,مكتب استقبال الفندق يعمل على مدار الساعة.
FAQ0842,reception_availability,English,Paraphrased,Does the front desk remain available around the clock?,gold,Hotel reception operates 24/7.,Reception,Hotel_Information/hotel_information.txt,Hotel_Information/hotel_information.txt,0,Easy,Hotel reception operates 24/7.
FAQ0843,reception_availability,French,Scenario,Mon arrivée est prévue avant l'aube ; pourrai-je quand même m'adresser à la réception ?,gold,La réception de l'hôtel est ouverte 24h/24 et 7j/7.,Reception,Hotel_Information/hotel_information.txt,Hotel_Information/hotel_information.txt,0,Easy,La réception de l'hôtel est ouverte 24h/24 et 7j/7.
FAQ0844,reception_availability,Russian,Paraphrased,Работает ли служба приема гостей в любое время дня и ночи?,gold,Стойка регистрации отеля работает круглосуточно.,Reception,Hotel_Information/hotel_information.txt,Hotel_Information/hotel_information.txt,0,Easy,Стойка регистрации отеля работает круглосуточно.
FAQ0845,check_in_time,Arabic,Scenario,بخطط لوصولي للفندق؛ الساعة كام يبدأ تسجيل الوصول المعتاد؟,gold,وقت تسجيل الوصول المعتاد هو الساعة 3:00 مساءً.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,وقت تسجيل الوصول المعتاد هو الساعة 3:00 مساءً.
FAQ0846,check_in_time,English,Direct,When is the standard hotel check-in time scheduled to begin?,gold,Standard check-in time is 3:00 PM.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,Standard check-in time is 3:00 PM.
FAQ0847,check_in_time,French,Paraphrased,Quand débute normalement la plage d'enregistrement à l'arrivée ?,gold,L'enregistrement normal commence à 15h00.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,L'enregistrement normal commence à 15h00.
FAQ0848,check_in_time,Russian,Direct,Когда по стандартному расписанию начинается заезд?,gold,Стандартное время регистрации заезда — 15:00.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,Стандартное время регистрации заезда — 15:00.
FAQ0849,check_out_time,Arabic,Scenario,لو عندي ترتيبات بعد الفندق يوم السفر، إمتى لازم أكون أتممت تسجيل المغادرة؟,gold,وقت تسجيل المغادرة المعتاد هو الساعة 12:00 ظهرًا.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,وقت تسجيل المغادرة المعتاد هو الساعة 12:00 ظهرًا.
FAQ0850,check_out_time,English,Paraphrased,"Under the usual schedule, by when should check-out be completed?",gold,The standard check-out time is 12:00 PM.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,The standard check-out time is 12:00 PM.
FAQ0851,check_out_time,French,Direct,Quel horaire s'applique au départ normal des clients ?,gold,L'heure normale de départ est 12h00.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,L'heure normale de départ est 12h00.
FAQ0852,check_out_time,Russian,Scenario,Я составляю расписание на день отъезда. Во сколько обычно нужно закончить выезд?,gold,Стандартное время регистрации выезда — 12:00.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,Стандартное время регистрации выезда — 12:00.
FAQ0853,early_check_in,Arabic,Paraphrased,هل يمكن طلب دخول مبكر للغرفة إذا كانت متوفرة ووافق الفندق؟,gold,يمكن طلب تسجيل الوصول المبكر، ويعتمد ذلك على توفر الغرفة وموافقة الفندق.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Medium,يمكن طلب تسجيل الوصول المبكر، ويعتمد ذلك على توفر الغرفة وموافقة الفندق.
FAQ0854,early_check_in,English,Scenario,I may reach the hotel several hours early. Can I submit a request for early check-in?,gold,Early check-in can be requested and is subject to room availability and hotel approval.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Medium,Early check-in can be requested and is subject to room availability and hotel approval.
FAQ0855,early_check_in,French,Direct,Une demande d'accès anticipé à la chambre est-elle possible ?,gold,L'arrivée anticipée peut être demandée et dépend de la disponibilité de la chambre et de l'approbation de l'hôtel.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Medium,L'arrivée anticipée peut être demandée et dépend de la disponibilité de la chambre et de l'approbation de l'hôtel.
FAQ0856,early_check_in,Russian,Paraphrased,Можно ли подать запрос на получение номера до обычного времени заселения?,gold,"Ранний заезд можно запросить, но он зависит от наличия свободных номеров и одобрения отеля.",Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Medium,"Ранний заезд можно запросить, но он зависит от наличия свободных номеров и одобрения отеля."
FAQ0857,late_check_out,Arabic,Direct,هل توجد إمكانية لطلب تسجيل مغادرة متأخر؟,gold,يمكن طلب تسجيل المغادرة المتأخر، ويعتمد ذلك على التوافر وقد تترتب رسوم إضافية.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Medium,يمكن طلب تسجيل المغادرة المتأخر، ويعتمد ذلك على التوافر وقد تترتب رسوم إضافية.
FAQ0858,late_check_out,English,Scenario,My transport leaves much later than check-out time. May I request a later departure from the room?,gold,Late check-out can be requested and is subject to availability and may incur an additional fee.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Medium,Late check-out can be requested and is subject to availability and may incur an additional fee.
FAQ0859,late_check_out,French,Paraphrased,Peut-on solliciter une prolongation du séjour dans la chambre après l'heure normale de départ ?,gold,"Un départ tardif peut être demandé et dépend de la disponibilité, avec des frais supplémentaires possibles.",Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Medium,"Un départ tardif peut être demandé et dépend de la disponibilité, avec des frais supplémentaires possibles."
FAQ0860,late_check_out,Russian,Direct,Можно ли попросить дополнительное время в номере перед отъездом?,gold,"Поздний выезд можно запросить, но он зависит от наличия и может повлечь дополнительную плату.",Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Medium,"Поздний выезд можно запросить, но он зависит от наличия и может повлечь дополнительную плату."
FAQ0861,identification_required,Arabic,Paraphrased,هل يلزم إثبات هوية ساري المفعول لإنهاء إجراءات تسجيل الوصول؟,gold,يجب على الضيوف تقديم وثيقة هوية سارية أثناء تسجيل الوصول.,Identification,Policies/identification_policy.txt,Policies/identification_policy.txt,0,Medium,يجب على الضيوف تقديم وثيقة هوية سارية أثناء تسجيل الوصول.
FAQ0862,identification_required,English,Direct,Must guests show valid ID when checking in?,gold,Guests are required to provide valid identification documents during check-in.,Identification,Policies/identification_policy.txt,Policies/identification_policy.txt,0,Medium,Guests are required to provide valid identification documents during check-in.
FAQ0863,identification_required,French,Scenario,Je rassemble mes documents avant le voyage : dois-je prévoir une pièce d'identité valide pour l'enregistrement ?,gold,Les clients doivent présenter une pièce d'identité valide lors de l'enregistrement.,Identification,Policies/identification_policy.txt,Policies/identification_policy.txt,0,Medium,Les clients doivent présenter une pièce d'identité valide lors de l'enregistrement.
FAQ0864,identification_required,Russian,Scenario,Я собираю документы перед поездкой. Понадобится ли действительное удостоверение личности при регистрации?,gold,"Гости должны предъявить действительный документ, удостоверяющий личность, при регистрации.",Identification,Policies/identification_policy.txt,Policies/identification_policy.txt,0,Medium,"Гости должны предъявить действительный документ, удостоверяющий личность, при регистрации."
FAQ0865,hotel_location,Arabic,Direct,في أي مدينة داخل مصر يمكن العثور على Nile Pearl Hotel؟,gold,يقع Nile Pearl Hotel في القاهرة، مصر.,Hotel Information,Hotel_Information/hotel_information.txt,Hotel_Information/hotel_information.txt,0,Easy,يقع Nile Pearl Hotel في القاهرة، مصر.
FAQ0866,hotel_location,English,Scenario,I need to tell my driver the city where my hotel is located. Which city is Nile Pearl Hotel in?,gold,"Nile Pearl Hotel is located in Cairo, Egypt.",Hotel Information,Hotel_Information/hotel_information.txt,Hotel_Information/hotel_information.txt,0,Easy,"Nile Pearl Hotel is located in Cairo, Egypt."
FAQ0867,hotel_location,French,Paraphrased,Quelle est la ville égyptienne où est établi le Nile Pearl Hotel ?,gold,"Le Nile Pearl Hotel est situé au Caire, en Égypte.",Hotel Information,Hotel_Information/hotel_information.txt,Hotel_Information/hotel_information.txt,0,Easy,"Le Nile Pearl Hotel est situé au Caire, en Égypte."
FAQ0868,hotel_location,Russian,Scenario,Мне нужно указать город отеля в маршруте. Какой город следует указать для Nile Pearl Hotel?,gold,"Nile Pearl Hotel расположен в Каире, Египет.",Hotel Information,Hotel_Information/hotel_information.txt,Hotel_Information/hotel_information.txt,0,Easy,"Nile Pearl Hotel расположен в Каире, Египет."
FAQ0869,hotel_category,Arabic,Scenario,أنا باختار إقامة خمس نجوم فقط؛ هل Nile Pearl Hotel مناسب للتصنيف ده؟,gold,Nile Pearl Hotel هو فندق من فئة 5 نجوم.,Hotel Information,Hotel_Information/hotel_information.txt,Hotel_Information/hotel_information.txt,0,Easy,Nile Pearl Hotel هو فندق من فئة 5 نجوم.
FAQ0870,hotel_category,English,Direct,How is Nile Pearl Hotel rated in terms of stars?,gold,Nile Pearl Hotel is a 5-star hotel.,Hotel Information,Hotel_Information/hotel_information.txt,Hotel_Information/hotel_information.txt,0,Easy,Nile Pearl Hotel is a 5-star hotel.
FAQ0871,hotel_category,French,Scenario,"Pour mon séjour, je ne retiens que les hôtels cinq étoiles. Le Nile Pearl Hotel en fait-il partie ?",gold,Le Nile Pearl Hotel est un hôtel 5 étoiles.,Hotel Information,Hotel_Information/hotel_information.txt,Hotel_Information/hotel_information.txt,0,Easy,Le Nile Pearl Hotel est un hôtel 5 étoiles.
FAQ0872,hotel_category,Russian,Paraphrased,Какова звёздная категория Nile Pearl Hotel?,gold,Nile Pearl Hotel — пятизвёздочный отель.,Hotel Information,Hotel_Information/hotel_information.txt,Hotel_Information/hotel_information.txt,0,Easy,Nile Pearl Hotel — пятизвёздочный отель.
FAQ0873,reception_availability,Arabic,Paraphrased,هل يمكن الاعتماد على وجود موظفي الاستقبال في جميع أوقات اليوم؟,gold,مكتب استقبال الفندق يعمل على مدار الساعة.,Reception,Hotel_Information/hotel_information.txt,Hotel_Information/hotel_information.txt,0,Easy,مكتب استقبال الفندق يعمل على مدار الساعة.
FAQ0874,reception_availability,English,Scenario,"If an issue comes up late at night, can I still reach the hotel reception?",gold,Hotel reception operates 24/7.,Reception,Hotel_Information/hotel_information.txt,Hotel_Information/hotel_information.txt,0,Easy,Hotel reception operates 24/7.
FAQ0875,reception_availability,French,Direct,La réception fonctionne-t-elle vingt-quatre heures sur vingt-quatre ?,gold,La réception de l'hôtel est ouverte 24h/24 et 7j/7.,Reception,Hotel_Information/hotel_information.txt,Hotel_Information/hotel_information.txt,0,Easy,La réception de l'hôtel est ouverte 24h/24 et 7j/7.
