batch_faq_id,master_faq_id,batch_intent,master_intent,batch_language,master_language,similarity,batch_question,master_question
FAQ0509,FAQ0235,INT008,INT008,Arabic,Arabic,0.210526,هل يلزم وجود وثيقة هوية سارية لإتمام تسجيل الوصول؟,هل يجب علي تقديم إثبات هوية ساري عند تسجيل الوصول في Nile Pearl Hotel?
FAQ0509,FAQ0239,INT008,INT008,Arabic,Arabic,0.208333,هل يلزم وجود وثيقة هوية سارية لإتمام تسجيل الوصول؟,أنا على وشك الوصول إلى Nile Pearl Hotel للإقامة، فهل يجب أن أحضر معي وثيقة إثبات هوية سارية عند تسجيل الوصول?
FAQ0509,FAQ0238,INT008,INT008,Arabic,Arabic,0.2,هل يلزم وجود وثيقة هوية سارية لإتمام تسجيل الوصول؟,هل يجب على الضيف إبراز بطاقة هوية سارية المفعول عند الوصول إلى Nile Pearl Hotel؟
FAQ0509,FAQ0285,INT008,INT008,Arabic,Arabic,0.2,هل يلزم وجود وثيقة هوية سارية لإتمام تسجيل الوصول؟,ما هي وثيقة إثبات الهوية المطلوبة عند تسجيل الوصول؟
FAQ0509,FAQ0437,INT008,INT006,Arabic,Arabic,0.2,هل يلزم وجود وثيقة هوية سارية لإتمام تسجيل الوصول؟,هل أستطيع طلب تسجيل الوصول المبكر قبل الموعد الرسمي؟
FAQ0509,FAQ0171,INT008,INT006,Arabic,Arabic,0.1875,هل يلزم وجود وثيقة هوية سارية لإتمام تسجيل الوصول؟,هل يمكن للضيوف في Nile Pearl Hotel تسجيل الوصول مبكرًا؟
FAQ0509,FAQ0413,INT008,INT008,Arabic,Arabic,0.1875,هل يلزم وجود وثيقة هوية سارية لإتمام تسجيل الوصول؟,ما وثيقة الهوية التي يجب أن أقدمها عند تسجيل الوصول؟
FAQ0509,FAQ0111,INT008,INT004,Arabic,Arabic,0.176471,هل يلزم وجود وثيقة هوية سارية لإتمام تسجيل الوصول؟,هل يمكنني معرفة وقت تسجيل الوصول المعتاد في Nile Pearl Hotel؟
FAQ0510,FAQ0286,INT008,INT008,English,English,0.4,I am checking in for the first time. Do I need valid identification?,What identification document do I need when checking in?
FAQ0510,FAQ0227,INT008,INT008,English,English,0.368421,I am checking in for the first time. Do I need valid identification?,Do I need to show valid identification when checking in at Nile Pearl Hotel?
FAQ0510,FAQ0350,INT008,INT008,English,English,0.352941,I am checking in for the first time. Do I need valid identification?,Do I need to show an identification document when checking in?
FAQ0510,FAQ0231,INT008,INT008,English,English,0.291667,I am checking in for the first time. Do I need valid identification?,I am arriving at Nile Pearl Hotel for my stay. Do I need to bring a valid identification document for check-in?
FAQ0510,FAQ0103,INT008,INT004,English,English,0.238095,I am checking in for the first time. Do I need valid identification?,"After arriving at Nile Pearl Hotel, when is the standard time for checking in?"
FAQ0510,FAQ0366,INT008,INT004,English,English,0.238095,I am checking in for the first time. Do I need valid identification?,"If I arrive at the hotel in the afternoon, from what time can I start checking in?"
FAQ0510,FAQ0402,INT008,INT005,English,English,0.238095,I am checking in for the first time. Do I need valid identification?,"When my departure day arrives, what time do I need to leave the room?"
FAQ0510,FAQ0290,INT008,INT001,English,English,0.227273,I am checking in for the first time. Do I need valid identification?,"If I am looking for the hotel in Cairo, where exactly is Nile Pearl Hotel located?"
FAQ0510,FAQ0342,INT008,INT006,English,English,0.210526,I am checking in for the first time. Do I need valid identification?,Can I submit a request for check-in before the standard time?
FAQ0510,FAQ0228,INT008,INT008,English,English,0.208333,I am checking in for the first time. Do I need valid identification?,"When I arrive at Nile Pearl Hotel, do I have to present a valid ID before checking in?"
FAQ0511,FAQ0245,INT008,INT008,French,French,0.411765,Une pièce d'identité valide est-elle nécessaire pour effectuer l'enregistrement ?,Une pièce d'identité est-elle nécessaire pour les clients lors de l'enregistrement au Nile Pearl Hotel?
FAQ0511,FAQ0241,INT008,INT008,French,French,0.3125,Une pièce d'identité valide est-elle nécessaire pour effectuer l'enregistrement ?,L'hôtel Nile Pearl Hotel exige-t-il une pièce d'identité valide lors de l'enregistrement?
FAQ0511,FAQ0479,INT008,INT008,French,French,0.3125,Une pièce d'identité valide est-elle nécessaire pour effectuer l'enregistrement ?,Un document d'identité est-il nécessaire pour effectuer l'enregistrement au Nile Pearl Hotel ?
FAQ0511,FAQ0351,INT008,INT008,French,French,0.307692,Une pièce d'identité valide est-elle nécessaire pour effectuer l'enregistrement ?,Dois-je présenter une pièce d'identité lors de l'enregistrement ?
FAQ0511,FAQ0247,INT008,INT008,French,French,0.285714,Une pièce d'identité valide est-elle nécessaire pour effectuer l'enregistrement ?,Je vais bientôt arriver au Nile Pearl Hotel pour mon séjour. Dois-je apporter une pièce d'identité valide pour l'enregistrement?
FAQ0511,FAQ0287,INT008,INT008,French,French,0.214286,Une pièce d'identité valide est-elle nécessaire pour effectuer l'enregistrement ?,Quelle pièce d'identité dois-je présenter lors de l'enregistrement ?
FAQ0511,FAQ0243,INT008,INT008,French,French,0.210526,Une pièce d'identité valide est-elle nécessaire pour effectuer l'enregistrement ?,Dois-je présenter une pièce d'identité valide lors de mon arrivée au Nile Pearl Hotel?
FAQ0511,FAQ0246,INT008,INT008,French,French,0.157895,Une pièce d'identité valide est-elle nécessaire pour effectuer l'enregistrement ?,Le Nile Pearl Hotel demandera-t-il un document d'identité valide au moment de l'enregistrement?
FAQ0511,FAQ0319,INT008,INT008,French,French,0.111111,Une pièce d'identité valide est-elle nécessaire pour effectuer l'enregistrement ?,"À mon arrivée à l'hôtel pour m'enregistrer, quel justificatif d'identité dois-je fournir ?"
FAQ0511,FAQ0248,INT008,INT008,French,French,0.107143,Une pièce d'identité valide est-elle nécessaire pour effectuer l'enregistrement ?,Je prépare mon séjour au Nile Pearl Hotel et je voudrais savoir si je dois avoir ma pièce d'identité avec moi lors de l'enregistrement?
FAQ0512,FAQ0288,INT008,INT008,Russian,Russian,0.133333,"Что нужно предъявить из документов, чтобы пройти регистрацию заезда?",Какой документ удостоверяющий личность нужно предъявить при регистрации?
FAQ0512,FAQ0352,INT008,INT008,Russian,Russian,0.133333,"Что нужно предъявить из документов, чтобы пройти регистрацию заезда?",Нужно ли предъявлять удостоверение личности при регистрации заезда?
FAQ0512,FAQ0217,INT008,INT007,Russian,Russian,0.130435,"Что нужно предъявить из документов, чтобы пройти регистрацию заезда?","Могу ли я получить поздний выезд из Nile Pearl Hotel, и если да, что мне нужно знать?"
FAQ0512,FAQ0440,INT008,INT006,Russian,Russian,0.117647,"Что нужно предъявить из документов, чтобы пройти регистрацию заезда?",Могу ли я запросить раннюю регистрацию до официального времени заезда?
FAQ0512,FAQ0384,INT008,INT008,Russian,Russian,0.105263,"Что нужно предъявить из документов, чтобы пройти регистрацию заезда?","Какой документ нужно иметь при себе, чтобы подтвердить личность при прибытии в отель?"
FAQ0512,FAQ0187,INT008,INT006,Russian,Russian,0.086957,"Что нужно предъявить из документов, чтобы пройти регистрацию заезда?",Могу ли я заранее прибыть в Nile Pearl Hotel и провести регистрацию заезда до обычного времени?
FAQ0512,FAQ0189,INT008,INT006,Russian,Russian,0.086957,"Что нужно предъявить из документов, чтобы пройти регистрацию заезда?",Могу ли я приехать в Nile Pearl Hotel раньше обычного времени и запросить раннюю регистрацию заезда?
FAQ0512,FAQ0192,INT008,INT006,Russian,Russian,0.074074,"Что нужно предъявить из документов, чтобы пройти регистрацию заезда?","Если мой приезд в Nile Pearl Hotel запланирован на несколько часов раньше обычного времени заезда, можно ли оформить раннюю регистрацию?"
FAQ0512,FAQ0255,INT008,INT008,Russian,Russian,0.074074,"Что нужно предъявить из документов, чтобы пройти регистрацию заезда?","Я собираюсь приехать в Nile Pearl Hotel. Нужно ли мне взять с собой действительный документ, удостоверяющий личность, для регистрации заезда?"
FAQ0512,FAQ0256,INT008,INT008,Russian,Russian,0.071429,"Что нужно предъявить из документов, чтобы пройти регистрацию заезда?","Я готовлюсь к проживанию в Nile Pearl Hotel и хочу узнать, нужно ли иметь при себе документ, удостоверяющий личность, при регистрации заезда?"
